ID,label
000000211785,0
000000378864,0
000000386967,0
000000084137,0
000000274773,0
000000058232,0
000000035446,0
000000003003,0
000000509608,0
000000126097,0
000000558018,0
000000226461,0
000000235017,0
000000369296,0
000000254869,0
000000467875,0
000000099321,0
000000224111,0
000000418348,0
000000466002,0
000000266244,0
000000472022,0
000000451166,0
000000449706,0
000000532787,0
000000528788,0
000000384592,0
000000547504,0
000000361245,0
000000508962,0
000000290379,0
000000497035,0
000000446365,0
000000012238,0
000000238095,0
000000323208,0
000000243218,0
000000245227,0
000000210958,0
000000251585,0
000000352949,0
000000448172,0
000000045016,0
000000167271,0
000000324252,0
000000283863,0
000000288610,0
000000549287,0
000000316275,0
000000010948,0
000000537326,0
000000304930,0
000000304887,0
000000223462,0
000000129510,0
000000282790,0
000000071023,0
000000375882,0
000000506037,0
000000125009,0
000000536233,0
000000115088,0
000000581731,0
000000288814,0
000000423988,0
000000086358,0
000000385146,0
000000133690,0
000000064071,0
000000344802,0
000000405516,0
000000395576,0
000000037826,0
000000231408,0
000000043190,0
000000251920,0
000000230005,0
000000250929,0
000000550277,0
000000356147,0
000000567219,0
000000271435,0
000000434128,0
000000442001,0
000000264506,0
000000283697,0
000000005755,0
000000573935,0
000000361993,0
000000033896,0
000000001912,0
000000144959,0
000000217487,0
000000164751,0
000000064736,0
000000347139,0
000000062478,0
000000239726,0
000000143927,0
000000487421,0
000000134007,0
000000002890,0
000000150641,0
000000340504,0
000000031202,0
000000502284,0
000000575260,0
000000152333,0
000000142599,0
000000445263,0
000000488086,0
000000407915,0
000000359726,0
000000519625,0
000000360705,0
000000413989,0
000000319211,0
000000115132,0
000000282351,0
000000116574,0
000000193373,0
000000326111,0
000000487469,0
000000005169,0
000000470014,0
000000275565,0
000000109359,0
000000353695,0
000000556306,0
000000548362,0
000000065835,0
000000340610,0
000000004975,0
000000544216,0
000000544240,0
000000518716,0
000000540457,0
000000406557,0
000000005277,0
000000188062,0
000000196205,0
000000463787,0
000000170588,0
000000509677,0
000000377174,0
000000424326,0
000000550206,0
000000055298,0
000000568660,0
000000185290,0
000000069526,0
000000318171,0
000000569451,0
000000080801,0
000000161056,0
000000205986,0
000000566876,0
000000001577,0
000000228133,0
000000425758,0
000000120188,0
000000366031,0
000000377706,0
000000001902,0
000000036501,0
000000103877,0
000000556560,0
000000218201,0
000000091751,0
000000161187,0
000000312850,0
000000580778,0
000000050410,0
000000046173,0
000000409155,0
000000340488,0
000000499166,0
000000196061,0
000000420819,0
000000130610,0
000000295540,0
000000580511,0
000000507330,0
000000324497,0
000000013468,0
000000204431,0
000000294925,0
000000305832,0
000000484158,0
000000142890,0
000000162887,0
000000533224,0
000000558142,0
000000375531,0
000000299413,0
000000270369,0
000000514483,0
000000001562,0
000000113334,0
000000031979,0
000000510910,0
000000531550,0
000000289746,0
000000238138,0
000000529457,0
000000137654,0
000000002860,0
000000334580,0
000000238203,0
000000064578,0
000000420610,0
000000060554,0
000000342165,0
000000004702,0
000000099230,0
000000549442,0
000000050324,0
000000068048,0
000000507979,0
000000121602,0
000000219094,0
000000276768,0
000000537424,0
000000144429,0
000000218648,0
000000257328,0
000000030356,0
000000146467,0
000000278653,0
000000181885,0
000000226368,0
000000277550,0
000000307322,0
000000438619,0
000000143436,0
000000380427,0
000000106123,0
000000073537,0
000000221095,0
000000116046,0
000000392879,0
000000124072,0
000000005701,0
000000335733,0
000000480437,0
000000047016,0
000000032787,0
000000020038,0
000000017460,0
000000460448,0
000000581668,0
000000062831,0
000000168061,0
000000103272,0
000000390129,0
000000279605,0
000000064802,0
000000222703,0
000000396275,0
000000449529,0
000000568614,0
000000270744,0
000000324130,0
000000231422,0
000000069874,0
000000135683,0
000000346560,0
000000360367,0
000000399885,0
000000324904,0
000000058554,0
000000565183,0
000000237286,0
000000097563,0
000000054228,0
000000297260,0
000000492379,0
000000458950,0
000000070334,0
000000367934,0
000000349560,0
000000235976,0
000000213695,0
000000122511,0
000000388449,0
000000416786,0
000000208379,0
000000386497,0
000000476269,0
000000148502,0
000000439720,0
000000315156,0
000000137678,0
000000166173,0
000000444126,0
000000207184,0
000000546164,0
000000038026,0
000000067431,0
000000026221,0
000000255682,0
000000267182,0
000000446223,0
000000015355,0
000000315577,0
000000238500,0
000000135907,0
000000410608,0
000000129735,0
000000039438,0
000000159504,0
000000102609,0
000000446473,0
000000358020,0
000000399200,0
000000121716,0
000000553867,0
000000159296,0
000000415523,0
000000493857,0
000000456602,0
000000203517,0
000000234210,0
000000142299,0
000000460342,0
000000046848,0
000000318550,0
000000054130,0
000000464033,0
000000561622,0
000000436511,0
000000549506,0
000000416653,0
000000325837,0
000000051443,0
000000483867,0
000000361930,0
000000430244,0
000000231148,0
000000459355,0
000000017226,0
000000378163,0
000000261705,0
000000117742,0
000000477485,0
000000375878,0
000000576875,0
000000324977,0
000000092781,0
000000043813,0
000000289644,0
000000148614,0
000000579226,0
000000288528,0
000000412760,0
000000308889,0
000000422008,0
000000220355,0
000000107482,0
000000140667,0
000000055637,0
000000385174,0
000000465093,0
000000067531,0
000000451559,0
000000372319,0
000000101772,0
000000293293,0
000000376085,0
000000105564,0
000000019890,0
000000257783,0
000000508252,0
000000111888,0
000000271266,0
000000170323,0
000000456184,0
000000265980,0
000000563009,0
000000324450,0
000000569384,0
000000289238,0
000000415529,0
000000115584,0
000000181260,0
000000415818,0
000000125494,0
000000527270,0
000000432494,0
000000490931,0
000000136260,0
000000279747,0
000000095251,0
000000385734,0
000000423165,0
000000130030,0
000000270333,0
000000420529,0
000000310629,0
000000540834,0
000000282310,0
000000540846,0
000000367128,0
000000229827,0
000000209474,0
000000496605,0
000000522818,0
000000465181,0
000000573395,0
000000477919,0
000000213675,0
000000027787,0
000000016513,0
000000145693,0
000000103841,0
000000084936,0
000000558851,0
000000083508,0
000000550369,0
000000053448,0
000000197774,0
000000385860,0
000000345861,0
000000052543,0
000000342323,0
000000182784,0
000000027769,0
000000218012,0
000000401411,0
000000510365,0
000000529676,0
000000438252,0
000000109060,0
000000074963,0
000000205681,0
000000216218,0
000000116017,0
000000405061,0
000000458073,0
000000015165,0
000000540384,0
000000163692,0
000000502370,0
000000448998,0
000000488138,0
000000015297,0
000000564883,0
000000493972,0
000000108492,0
000000137767,0
000000325042,0
000000269926,0
000000164461,0
000000369697,0
000000198721,0
000000236332,0
000000416309,0
000000179584,0
000000539298,0
000000114790,0
000000429386,0
000000098304,0
000000513417,0
000000416117,0
000000249275,0
000000245419,0
000000083923,0
000000051652,0
000000071364,0
000000553278,0
000000048993,0
000000012884,0
000000098882,0
000000343256,0
000000132646,0
000000489442,0
000000487559,0
000000259408,0
000000005294,0
000000334840,0
000000439871,0
000000130099,0
000000201111,0
000000487502,0
000000194455,0
000000157301,0
000000087518,0
000000296960,0
000000389128,0
000000050829,0
000000285821,0
000000371608,0
000000328569,0
000000275263,0
000000314008,0
000000455365,0
000000334529,0
000000455548,0
000000534716,0
000000566450,0
000000033144,0
000000234673,0
000000478821,0
000000041597,0
000000079333,0
000000430744,0
000000499837,0
000000382693,0
000000506198,0
000000566576,0
000000244822,0
000000069283,0
000000021217,0
000000508531,0
000000409135,0
000000094156,0
000000457087,0
000000041711,0
000000027648,0
000000207671,0
000000033405,0
000000115296,0
000000292907,0
000000412996,0
000000414539,0
000000353056,0
000000457114,0
000000097380,0
000000015049,0
000000276064,0
000000133146,0
000000549171,0
000000567252,0
000000208261,0
000000157295,0
000000049141,0
000000356878,0
000000030413,0
000000302021,0
000000569333,0
000000133275,0
000000236580,0
000000416907,0
000000248170,0
000000167494,0
000000129313,0
000000068625,0
000000093083,0
000000436835,0
000000412034,0
000000205250,0
000000576537,0
000000055629,0
000000019863,0
000000368346,0
000000472954,0
000000143089,0
000000478448,0
000000269033,0
000000176479,0
000000523701,0
000000221915,0
000000202572,0
000000450864,0
000000209092,0
000000026413,0
000000525908,0
000000285120,0
000000025003,0
000000223089,0
000000042182,0
000000439288,0
000000286671,0
000000100142,0
000000398567,0
000000516641,0
000000506296,0
000000136021,0
000000180362,0
000000212083,0
000000277174,0
000000323155,0
000000180253,0
000000208984,0
000000056885,0
000000127279,0
000000445892,0
000000257090,0
000000052502,0
000000347630,0
000000006647,0
000000480720,0
000000018011,0
000000426872,0
000000451016,0
000000347203,0
000000540567,0
000000535856,0
000000019236,0
000000567678,0
000000444467,0
000000373075,0
000000452201,0
000000006744,0
000000008776,0
000000217341,0
000000130069,0
000000551877,0
000000191297,0
000000152860,0
000000443319,0
000000067080,0
000000273665,0
000000171269,0
000000183938,0
000000414881,0
000000574213,0
000000081264,0
000000530860,0
000000196320,0
000000387527,0
000000250926,0
000000310240,0
000000366955,0
000000001573,0
000000216042,0
000000218447,0
000000093272,0
000000321314,0
000000349318,0
000000039317,0
000000323475,0
000000447740,0
000000138836,0
000000143420,0
000000572063,0
000000104142,0
000000050552,0
000000126126,0
000000406366,0
000000483033,0
000000092363,0
000000443913,0
000000123310,0
000000354746,0
000000298931,0
000000160585,0
000000059735,0
000000370162,0
000000542443,0
000000162688,0
000000538058,0
000000232031,0
000000241341,0
000000041839,0
000000266071,0
000000250768,0
000000268693,0
000000414112,0
000000163615,0
000000035771,0
000000421952,0
000000434986,0
000000173520,0
000000391053,0
000000276559,0
000000406959,0
000000086168,0
000000028976,0
000000524525,0
000000139538,0
000000566331,0
000000561050,0
000000494208,0
000000400860,0
000000415455,0
000000535138,0
000000309192,0
000000018666,0
000000282134,0
000000484564,0
000000434263,0
000000078407,0
000000282928,0
000000561681,0
000000118478,0
000000102471,0
000000059494,0
000000036764,0
000000546963,0
000000564226,0
000000195355,0
000000149890,0
000000360208,0
000000136503,0
000000080104,0
000000348654,0
000000410494,0
000000309418,0
000000438999,0
000000472732,0
000000391090,0
000000284365,0
000000059961,0
000000205854,0
000000411478,0
000000341838,0
000000137178,0
000000288933,0
000000155897,0
000000217886,0
000000552503,0
000000394009,0
000000511438,0
000000281996,0
000000314179,0
000000236036,0
000000010818,0
000000505128,0
000000081336,0
000000128969,0
000000363645,0
000000354544,0
000000571275,0
000000283168,0
000000256965,0
000000427471,0
000000192669,0
000000271461,0
000000408873,0
000000042228,0
000000037830,0
000000057936,0
000000576098,0
000000494211,0
000000364274,0
000000179650,0
000000211989,0
000000507136,0
000000576445,0
000000155763,0
000000074390,0
000000509411,0
000000555772,0
000000332489,0
000000360849,0
000000152202,0
000000568883,0
000000102235,0
000000347948,0
000000481663,0
000000348475,0
000000451077,0
000000530475,0
000000252581,0
000000138514,0
000000166569,0
000000578950,0
000000021595,0
000000186148,0
000000568202,0
000000445087,0
000000464732,0
000000405800,0
000000297632,0
000000060049,0
000000080792,0
000000134194,0
000000500167,0
000000239269,0
000000270250,0
000000522240,0
000000377105,0
000000412835,0
000000178361,0
000000368148,0
000000102529,0
000000168926,0
000000159073,0
000000356972,0
000000580057,0
000000117170,0
000000362282,0
000000434423,0
000000254418,0
000000354131,0
000000301954,0
000000064114,0
000000438297,0
000000224622,0
000000129437,0
000000309413,0
000000551553,0
000000540652,0
000000500859,0
000000549488,0
000000088458,0
000000520561,0
000000304924,0
000000169100,0
000000004761,0
000000458543,0
000000033733,0
000000060278,0
000000537920,0
000000131597,0
000000122007,0
000000164944,0
000000075474,0
000000247880,0
000000129940,0
000000575280,0
000000511350,0
000000178666,0
000000479399,0
000000259484,0
000000206044,0
000000045058,0
000000514356,0
000000124949,0
000000275335,0
000000050305,0
000000005377,0
000000199618,0
000000248221,0
000000243986,0
000000030478,0
000000479612,0
000000029821,0
000000581354,0
000000516071,0
000000139568,0
000000329707,0
000000033850,0
000000578345,0
000000215949,0
000000043331,0
000000324112,0
000000202653,0
000000565876,0
000000304126,0
000000447779,0
000000058522,0
000000335212,0
000000242867,0
000000418193,0
000000048786,0
000000059525,0
000000035670,0
000000087146,0
000000295853,0
000000283199,0
000000130339,0
000000275660,0
000000508985,0
000000074069,0
000000249644,0
000000394209,0
000000234164,0
000000281227,0
000000432370,0
000000268133,0
000000185193,0
000000337120,0
000000419048,0
000000317208,0
000000147429,0
000000119460,0
000000519588,0
000000581496,0
000000049408,0
000000490184,0
000000298403,0
000000512554,0
000000559055,0
000000024609,0
000000563574,0
000000212636,0
000000347111,0
000000185004,0
000000252693,0
000000205689,0
000000147319,0
000000278737,0
000000393985,0
000000494072,0
000000112137,0
000000477389,0
000000198169,0
000000401893,0
000000247700,0
000000278121,0
000000280876,0
000000346469,0
000000110081,0
000000062472,0
000000094097,0
000000270098,0
000000337962,0
000000283093,0
000000501762,0
000000512431,0
000000248854,0
000000176415,0
000000498583,0
000000385464,0
000000273716,0
000000429726,0
000000355137,0
000000162358,0
000000166837,0
000000064088,0
000000253615,0
000000321679,0
000000569722,0
000000254212,0
000000543166,0
000000030685,0
000000472348,0
000000001569,0
000000355652,0
000000399376,0
000000513242,0
000000526597,0
000000529522,0
000000515394,0
000000556638,0
000000171185,0
000000028917,0
000000301413,0
000000454230,0
000000204091,0
000000005359,0
000000551622,0
000000011694,0
000000105418,0
000000574166,0
000000346011,0
000000449889,0
000000562162,0
000000006338,0
000000517226,0
000000034535,0
000000305577,0
000000394248,0
000000381333,0
000000370736,0
000000232543,0
000000224509,0
000000391595,0
000000260978,0
000000503643,0
000000538695,0
000000096630,0
000000369199,0
000000476463,0
000000211918,0
000000421298,0
000000480983,0
000000332724,0
000000148215,0
000000289005,0
000000373219,0
000000466890,0
000000064089,0
000000189388,0
000000338741,0
000000106397,0
000000058281,0
000000110873,0
000000484312,0
000000147392,0
000000481553,0
000000287328,0
000000379048,0
000000055445,0
000000560893,0
000000528707,0
000000016432,0
000000288263,0
000000496392,0
000000147546,0
000000474847,0
000000288983,0
000000577725,0
000000216301,0
000000381577,0
000000407262,0
000000360898,0
000000362046,0
000000371745,0
000000533156,0
000000503781,0
000000379370,0
000000284131,0
000000485269,0
000000204603,0
000000378134,0
000000307206,0
000000408623,0
000000285710,0
000000385716,0
000000489735,0
000000310061,0
000000120986,0
000000052873,0
000000137288,0
000000319731,0
000000165056,0
000000077750,0
000000176136,0
000000138095,0
000000132752,0
000000380949,0
000000407260,0
000000428885,0
000000391474,0
000000426585,0
000000131133,0
000000481909,0
000000452682,0
000000291724,0
000000323746,0
000000356938,0
000000129448,0
000000459942,0
000000242620,0
000000289338,0
000000102288,0
000000106513,0
000000382717,0
000000423396,0
000000113810,0
000000448288,0
000000374084,0
000000349230,0
000000250124,0
000000211431,0
000000546474,0
000000203818,0
000000507252,0
000000194677,0
000000028523,0
000000477321,0
000000233697,0
000000246869,0
000000570205,0
000000335690,0
000000070904,0
000000299802,0
000000071126,0
000000411274,0
000000419363,0
000000042507,0
000000124747,0
000000243478,0
000000159372,0
000000504726,0
000000243845,0
000000488432,0
000000227828,0
000000395766,0
000000530713,0
000000216810,0
000000374726,0
000000228817,0
000000213032,0
000000004478,0
000000289995,0
000000226825,0
000000117494,0
000000009270,0
000000224805,0
000000171281,0
000000005253,0
000000217153,0
000000461993,0
000000171966,0
000000111152,0
000000106624,0
000000164515,0
000000323951,0
000000051191,0
000000101675,0
000000443870,0
000000318279,0
000000405057,0
000000513606,0
000000234934,0
000000035774,0
000000473320,0
000000057250,0
000000052383,0
000000160211,0
000000368594,0
000000375342,0
000000482172,0
000000528566,0
000000033672,0
000000502305,0
000000532867,0
000000083142,0
000000045624,0
000000032451,0
000000308522,0
000000477149,0
000000540614,0
000000049891,0
000000516463,0
000000528147,0
000000275961,0
000000057868,0
000000573759,0
000000383699,0
000000080982,0
000000478652,0
000000478174,0
000000330575,0
000000397041,0
000000538973,0
000000006146,0
000000447379,0
000000207967,0
000000141494,0
000000569703,0
000000060904,0
000000397203,0
000000217068,0
000000089738,0
000000061919,0
000000559294,0
000000410388,0
000000526957,0
000000500084,0
000000267184,0
000000177356,0
000000238688,0
000000523230,0
000000392391,0
000000089973,0
000000014759,0
000000397599,0
000000461561,0
000000167505,0
000000206801,0
000000059551,0
000000473870,0
000000060362,0
000000387176,0
000000555538,0
000000311326,0
000000019380,0
000000317458,0
000000089743,0
000000157107,0
000000038858,0
000000374333,0
000000389350,0
000000459943,0
000000123620,0
000000515638,0
000000472172,0
000000205067,0
000000197254,0
000000355863,0
000000534681,0
000000050177,0
000000460781,0
000000244635,0
000000170813,0
000000534384,0
000000100319,0
000000557717,0
000000183771,0
000000268014,0
000000067532,0
000000151125,0
000000117899,0
000000325149,0
000000490683,0
000000558127,0
000000554958,0
000000332166,0
000000064015,0
000000544044,0
000000576859,0
000000023696,0
000000218145,0
000000480741,0
000000045487,0
000000382400,0
000000197836,0
000000197246,0
000000296038,0
000000063266,0
000000114869,0
000000436932,0
000000231281,0
000000441496,0
000000025430,0
000000167369,0
000000481285,0
000000149993,0
000000332646,0
000000104125,0
000000280857,0
000000037125,0
000000367523,0
000000239064,0
000000216386,0
000000463360,0
000000445007,0
000000455358,0
000000113970,0
000000325418,0
000000569561,0
000000416559,0
000000242270,0
000000268546,0
000000083368,0
000000270362,0
000000500690,0
000000011461,0
000000553795,0
000000484321,0
000000371977,0
000000456082,0
000000369181,0
000000541727,0
000000125234,0
000000511892,0
000000427005,0
000000149252,0
000000476530,0
000000294236,0
000000416705,0
000000167169,0
000000080337,0
000000451703,0
000000554953,0
000000491000,0
000000242248,0
000000545948,0
000000311776,0
000000370444,0
000000041284,0
000000231617,0
000000523098,0
000000422960,0
000000341815,0
000000133788,0
000000343053,0
000000226324,0
000000412036,0
000000545260,0
000000040244,0
000000016142,0
000000203178,0
000000409433,0
000000003939,0
000000317460,0
000000264926,0
000000261603,0
000000345417,0
000000348504,0
000000331560,0
000000193547,0
000000357003,0
000000157099,0
000000427310,0
000000288478,0
000000130759,0
000000130972,0
000000065900,0
000000416869,0
000000179839,0
000000499536,0
000000372669,0
000000117379,0
000000423201,0
000000517115,0
000000230057,0
000000266557,0
000000051223,0
000000574227,0
000000210991,0
000000197850,0
000000123184,0
000000480022,0
000000205181,0
000000118909,0
000000281533,0
000000480852,0
000000325665,0
000000449229,0
000000182969,0
000000042929,0
000000439386,0
000000439710,0
000000439481,0
000000508724,0
000000355881,0
000000351948,0
000000183112,0
000000121997,0
000000036547,0
000000542915,0
000000311914,0
000000280955,0
000000153344,0
000000398834,0
000000357898,0
000000464382,0
000000267315,0
000000392387,0
000000056715,0
000000421771,0
000000074938,0
000000140590,0
000000170390,0
000000366967,0
000000273323,0
000000491942,0
000000341900,0
000000419332,0
000000044476,0
000000195269,0
000000275795,0
000000232230,0
000000453104,0
000000028209,0
000000170992,0
000000338044,0
000000047548,0
000000114068,0
000000027207,0
000000186635,0
000000563945,0
000000175745,0
000000015709,0
000000168060,0
000000561375,0
000000225850,0
000000344661,0
000000475438,0
000000040037,0
000000211173,0
000000579891,0
000000362360,0
000000007452,0
000000066676,0
000000369905,0
000000116393,0
000000567189,0
000000491943,0
000000010343,0
000000567633,0
000000450464,0
000000308780,0
000000333841,0
000000132826,0
000000015151,0
000000134691,0
000000406211,0
000000371510,0
000000002089,0
000000485239,0
000000558020,0
000000578796,0
000000415684,0
000000389624,0
000000359439,0
000000068864,0
000000403425,0
000000301409,0
000000525189,0
000000347055,0
000000476715,0
000000365578,0
000000552507,0
000000171695,0
000000109156,0
000000408805,0
000000303360,0
000000248847,0
000000416862,0
000000335440,0
000000480454,0
000000274360,0
000000082551,0
000000375440,0
000000465595,0
000000120199,0
000000228627,0
000000576089,0
000000018276,0
000000356154,0
000000549854,0
000000385757,0
000000434585,0
000000392364,0
000000457718,0
000000234769,0
000000009846,0
000000443281,0
000000388726,0
000000051322,0
000000532457,0
000000453164,0
000000077615,0
000000577967,0
000000521222,0
000000169273,0
000000337095,0
000000065582,0
000000192835,0
000000391725,0
000000209664,0
000000359458,0
000000113449,0
000000094150,0
000000066366,0
000000357290,0
000000398063,0
000000277665,0
000000015725,0
000000198836,0
000000580671,0
000000144772,0
000000448801,0
000000214655,0
000000326377,0
000000511328,0
000000540509,0
000000007107,0
000000439609,0
000000347217,0
000000069312,0
000000578094,0
000000265449,0
000000273855,0
000000565303,0
000000391305,0
000000337976,0
000000052290,0
000000552167,0
000000016704,0
000000413736,0
000000050778,0
000000099543,0
000000311690,0
000000039261,0
000000081103,0
000000222266,0
000000466432,0
000000257887,0
000000304556,0
000000307995,0
000000294098,0
000000477079,0
000000337193,0
000000466681,0
000000557552,0
000000313071,0
000000300086,0
000000017472,0
000000143870,0
000000035807,0
000000406376,0
000000156651,0
000000021138,0
000000100078,0
000000097646,0
000000206741,0
000000164146,0
000000170584,0
000000409439,0
000000403222,0
000000540110,0
000000017153,0
000000119414,0
000000557698,0
000000505864,0
000000186413,0
000000504293,0
000000136316,0
000000420612,0
000000108431,0
000000245662,0
000000332012,0
000000187743,0
000000477705,0
000000088652,0
000000413868,0
000000119966,0
000000390583,0
000000355647,0
000000156416,0
000000317521,0
000000065630,0
000000297537,0
000000246345,0
000000367853,0
000000166386,0
000000204726,0
000000470955,0
000000206211,0
000000455557,0
000000398133,0
000000148276,0
000000476268,0
000000252393,0
000000103778,0
000000284307,0
000000304473,0
000000346164,0
000000317424,0
000000170953,0
000000406105,0
000000272100,0
000000118188,0
000000293811,0
000000439930,0
000000554100,0
000000049603,0
000000352088,0
000000443829,0
000000479388,0
000000281952,0
000000200546,0
000000210688,0
000000565637,0
000000262425,0
000000348966,0
000000505279,0
000000054598,0
000000202989,0
000000390565,0
000000084447,0
000000003528,0
000000348316,0
000000074787,0
000000189239,0
000000155974,0
000000514030,0
000000122583,0
000000164040,0
000000340318,0
000000378911,0
000000580051,0
000000166313,0
000000253958,0
000000014728,0
000000320160,0
000000359164,0
000000472904,0
000000251026,0
000000341062,0
000000255546,0
000000538691,0
000000150754,0
000000369345,0
000000278411,0
000000031514,0
000000329562,0
000000311436,0
000000483205,0
000000415008,0
000000266715,0
000000146111,0
000000475768,0
000000240782,0
000000468354,0
000000438292,0
000000212627,0
000000395761,0
000000408854,0
000000282706,0
000000092445,0
000000002672,0
000000430302,0
000000133327,0
000000363935,0
000000520378,0
000000571678,0
000000269678,0
000000202624,0
000000360693,0
000000221803,0
000000364312,0
000000502140,0
000000293108,0
000000126413,0
000000233790,0
000000361888,0
000000508731,0
000000011292,0
000000003225,0
000000263101,0
000000500179,0
000000222313,0
000000325215,0
000000377570,0
000000017483,0
000000003067,0
000000146448,0
000000229647,0
000000107428,0
000000334104,0
000000527925,0
000000176716,0
000000188459,0
000000043734,0
000000091875,0
000000478724,0
000000050667,0
000000073262,0
000000318507,0
000000362713,0
000000549194,0
000000196295,0
000000295105,0
000000479443,0
000000572055,0
000000471188,0
000000387824,0
000000179188,0
000000092207,0
000000102320,0
000000535318,0
000000297989,0
000000574964,0
000000227428,0
000000459374,0
000000406359,0
000000049517,0
000000318245,0
000000454538,0
000000430067,0
000000437354,0
000000397365,0
000000486994,0
000000128842,0
000000556437,0
000000275429,0
000000364176,0
000000369799,0
000000089835,0
000000366648,0
000000266622,0
000000461410,0
000000035535,0
000000082658,0
000000494785,0
000000222555,0
000000176060,0
000000033435,0
000000012434,0
000000561203,0
000000498134,0
000000519138,0
000000167482,0
000000171154,0
000000332007,0
000000230240,0
000000250155,0
000000568611,0
000000480179,0
000000333283,0
000000216628,0
000000323421,0
000000168627,0
000000094674,0
000000333918,0
000000049268,0
000000148246,0
000000460078,0
000000057491,0
000000334080,0
000000502414,0
000000419769,0
000000135210,0
000000123067,0
000000254571,0
000000517510,0
000000142182,0
000000180778,0
000000041231,0
000000081654,0
000000371911,0
000000344325,0
000000189280,0
000000136908,0
000000477066,0
000000089765,0
000000000250,0
000000042960,0
000000324670,0
000000287302,0
000000375473,0
000000043635,0
000000241156,0
000000214848,0
000000110616,0
000000413497,0
000000313924,0
000000079362,0
000000370417,0
000000268276,0
000000028790,0
000000226175,0
000000227117,0
000000342643,0
000000204098,0
000000560989,0
000000143563,0
000000361774,0
000000019874,0
000000311004,0
000000106635,0
000000450608,0
000000279763,0
000000382924,0
000000037502,0
000000142295,0
000000199203,0
000000181168,0
000000264804,0
000000459056,0
000000139333,0
000000000490,0
000000102879,0
000000412468,0
000000256659,0
000000271772,0
000000151227,0
000000239047,0
000000129803,0
000000419550,0
000000306453,0
000000551154,0
000000152776,0
000000230096,0
000000099964,0
000000482721,0
000000006864,0
000000087672,0
000000522185,0
000000510729,0
000000366028,0
000000434858,0
000000311927,0
000000310752,0
000000451701,0
000000470145,0
000000550617,0
000000566762,0
000000244581,0
000000071476,0
000000409570,0
000000107313,0
000000411485,0
000000462353,0
000000013235,0
000000127596,0
000000169718,0
000000483557,0
000000431113,0
000000221533,0
000000297997,0
000000115241,0
000000115305,0
000000151483,0
000000494391,0
000000189983,0
000000246597,0
000000084339,0
000000353602,0
000000501026,0
000000232198,0
000000361992,0
000000464752,0
000000063482,0
000000179338,0
000000288948,0
000000550099,0
000000224020,0
000000538999,0
000000146324,0
000000274034,0
000000546447,0
000000134072,0
000000142380,0
000000200778,0
000000557812,0
000000062151,0
000000010787,0
000000563659,0
000000043829,0
000000128785,0
000000154068,0
000000183398,0
000000434488,0
000000564735,0
000000457371,0
000000175195,0
000000102345,0
000000267260,0
000000449778,0
000000453682,0
000000127622,0
000000393224,0
000000578594,0
000000264395,0
000000403357,0
000000575763,0
000000019523,0
000000082873,0
000000175217,0
000000430467,0
000000380440,0
000000559902,0
000000508100,0
000000436046,0
000000069346,0
000000446958,0
